image_id,label,image_path,parent_id,pixel_bounds
patch-1000-1200-1025-1225-#SK1475_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1000-1200-1025-1225-#SK1475_combined.tif#.png,SK1475_combined.tif,"(1000, 1200, 1025, 1225)"
patch-1375-300-1400-325-#SK1475_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1375-300-1400-325-#SK1475_combined.tif#.png,SK1475_combined.tif,"(1375, 300, 1400, 325)"
patch-25-0-50-25-#SK1476_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-25-0-50-25-#SK1476_combined.tif#.png,SK1476_combined.tif,"(25, 0, 50, 25)"
patch-325-500-350-525-#SK1476_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-325-500-350-525-#SK1476_combined.tif#.png,SK1476_combined.tif,"(325, 500, 350, 525)"
patch-725-600-750-625-#SK1476_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-725-600-750-625-#SK1476_combined.tif#.png,SK1476_combined.tif,"(725, 600, 750, 625)"
patch-1150-500-1175-525-#SK1476_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1150-500-1175-525-#SK1476_combined.tif#.png,SK1476_combined.tif,"(1150, 500, 1175, 525)"
patch-1275-100-1300-125-#SK1476_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1275-100-1300-125-#SK1476_combined.tif#.png,SK1476_combined.tif,"(1275, 100, 1300, 125)"
patch-1300-1000-1325-1025-#SK1476_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1300-1000-1325-1025-#SK1476_combined.tif#.png,SK1476_combined.tif,"(1300, 1000, 1325, 1025)"
patch-1400-700-1425-725-#SK1476_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1400-700-1425-725-#SK1476_combined.tif#.png,SK1476_combined.tif,"(1400, 700, 1425, 725)"
patch-175-1225-200-1250-#SK1477_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-175-1225-200-1250-#SK1477_combined.tif#.png,SK1477_combined.tif,"(175, 1225, 200, 1250)"
patch-525-675-550-700-#SK1477_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-525-675-550-700-#SK1477_combined.tif#.png,SK1477_combined.tif,"(525, 675, 550, 700)"
patch-1100-700-1125-725-#SK1477_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1100-700-1125-725-#SK1477_combined.tif#.png,SK1477_combined.tif,"(1100, 700, 1125, 725)"
patch-950-950-975-975-#SK1478_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-950-950-975-975-#SK1478_combined.tif#.png,SK1478_combined.tif,"(950, 950, 975, 975)"
patch-1150-200-1175-225-#SK1478_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1150-200-1175-225-#SK1478_combined.tif#.png,SK1478_combined.tif,"(1150, 200, 1175, 225)"
patch-50-50-75-75-#SK1479_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-50-50-75-75-#SK1479_combined.tif#.png,SK1479_combined.tif,"(50, 50, 75, 75)"
patch-1325-375-1350-400-#SK1479_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1325-375-1350-400-#SK1479_combined.tif#.png,SK1479_combined.tif,"(1325, 375, 1350, 400)"
patch-1425-275-1450-300-#SK1479_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1425-275-1450-300-#SK1479_combined.tif#.png,SK1479_combined.tif,"(1425, 275, 1450, 300)"
patch-450-1125-475-1150-#SK1480_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-1125-475-1150-#SK1480_combined.tif#.png,SK1480_combined.tif,"(450, 1125, 475, 1150)"
patch-900-900-925-925-#SK1480_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-900-900-925-925-#SK1480_combined.tif#.png,SK1480_combined.tif,"(900, 900, 925, 925)"
patch-925-550-950-575-#SK1480_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-925-550-950-575-#SK1480_combined.tif#.png,SK1480_combined.tif,"(925, 550, 950, 575)"
patch-1050-900-1075-925-#SK1480_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1050-900-1075-925-#SK1480_combined.tif#.png,SK1480_combined.tif,"(1050, 900, 1075, 925)"
patch-1450-50-1475-75-#SK1480_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1450-50-1475-75-#SK1480_combined.tif#.png,SK1480_combined.tif,"(1450, 50, 1475, 75)"
patch-125-1375-150-1400-#SK1481_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-125-1375-150-1400-#SK1481_combined.tif#.png,SK1481_combined.tif,"(125, 1375, 150, 1400)"
patch-175-1025-200-1050-#SK1481_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-175-1025-200-1050-#SK1481_combined.tif#.png,SK1481_combined.tif,"(175, 1025, 200, 1050)"
patch-300-325-325-350-#SK1481_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-300-325-325-350-#SK1481_combined.tif#.png,SK1481_combined.tif,"(300, 325, 325, 350)"
patch-600-225-625-250-#SK1481_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-600-225-625-250-#SK1481_combined.tif#.png,SK1481_combined.tif,"(600, 225, 625, 250)"
patch-700-575-725-600-#SK1481_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-575-725-600-#SK1481_combined.tif#.png,SK1481_combined.tif,"(700, 575, 725, 600)"
patch-275-1200-300-1225-#SK1482_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-275-1200-300-1225-#SK1482_combined.tif#.png,SK1482_combined.tif,"(275, 1200, 300, 1225)"
patch-300-975-325-1000-#SK1482_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-300-975-325-1000-#SK1482_combined.tif#.png,SK1482_combined.tif,"(300, 975, 325, 1000)"
patch-1325-275-1350-300-#SK1482_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1325-275-1350-300-#SK1482_combined.tif#.png,SK1482_combined.tif,"(1325, 275, 1350, 300)"
patch-325-25-350-50-#SK1483_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-325-25-350-50-#SK1483_combined.tif#.png,SK1483_combined.tif,"(325, 25, 350, 50)"
patch-475-150-500-175-#SK1483_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-475-150-500-175-#SK1483_combined.tif#.png,SK1483_combined.tif,"(475, 150, 500, 175)"
patch-825-725-850-750-#SK1483_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-825-725-850-750-#SK1483_combined.tif#.png,SK1483_combined.tif,"(825, 725, 850, 750)"
patch-1000-1325-1025-1350-#SK1483_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1000-1325-1025-1350-#SK1483_combined.tif#.png,SK1483_combined.tif,"(1000, 1325, 1025, 1350)"
patch-1025-850-1050-875-#SK1483_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1025-850-1050-875-#SK1483_combined.tif#.png,SK1483_combined.tif,"(1025, 850, 1050, 875)"
patch-1075-1350-1100-1375-#SK1483_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1075-1350-1100-1375-#SK1483_combined.tif#.png,SK1483_combined.tif,"(1075, 1350, 1100, 1375)"
patch-125-1275-150-1300-#SK1549_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-125-1275-150-1300-#SK1549_combined.tif#.png,SK1549_combined.tif,"(125, 1275, 150, 1300)"
patch-325-175-350-200-#SK1549_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-325-175-350-200-#SK1549_combined.tif#.png,SK1549_combined.tif,"(325, 175, 350, 200)"
patch-400-925-425-950-#SK1549_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-400-925-425-950-#SK1549_combined.tif#.png,SK1549_combined.tif,"(400, 925, 425, 950)"
patch-875-1225-900-1250-#SK1549_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-1225-900-1250-#SK1549_combined.tif#.png,SK1549_combined.tif,"(875, 1225, 900, 1250)"
patch-1125-250-1150-275-#SK1549_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1125-250-1150-275-#SK1549_combined.tif#.png,SK1549_combined.tif,"(1125, 250, 1150, 275)"
patch-50-425-75-450-#SK1550_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-50-425-75-450-#SK1550_combined.tif#.png,SK1550_combined.tif,"(50, 425, 75, 450)"
patch-125-1350-150-1375-#SK1550_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-125-1350-150-1375-#SK1550_combined.tif#.png,SK1550_combined.tif,"(125, 1350, 150, 1375)"
patch-550-1050-575-1075-#SK1550_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-1050-575-1075-#SK1550_combined.tif#.png,SK1550_combined.tif,"(550, 1050, 575, 1075)"
patch-675-575-700-600-#SK1550_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-675-575-700-600-#SK1550_combined.tif#.png,SK1550_combined.tif,"(675, 575, 700, 600)"
patch-50-725-75-750-#SK1551_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-50-725-75-750-#SK1551_combined.tif#.png,SK1551_combined.tif,"(50, 725, 75, 750)"
patch-1175-800-1200-825-#SK1551_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1175-800-1200-825-#SK1551_combined.tif#.png,SK1551_combined.tif,"(1175, 800, 1200, 825)"
patch-1300-425-1325-450-#SK1551_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1300-425-1325-450-#SK1551_combined.tif#.png,SK1551_combined.tif,"(1300, 425, 1325, 450)"
patch-75-975-100-1000-#SK1552_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-75-975-100-1000-#SK1552_combined.tif#.png,SK1552_combined.tif,"(75, 975, 100, 1000)"
patch-350-550-375-575-#SK1552_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-550-375-575-#SK1552_combined.tif#.png,SK1552_combined.tif,"(350, 550, 375, 575)"
patch-450-800-475-825-#SK1552_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-800-475-825-#SK1552_combined.tif#.png,SK1552_combined.tif,"(450, 800, 475, 825)"
patch-1075-1200-1100-1225-#SK1552_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1075-1200-1100-1225-#SK1552_combined.tif#.png,SK1552_combined.tif,"(1075, 1200, 1100, 1225)"
patch-450-1400-475-1425-#SK1553_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-1400-475-1425-#SK1553_combined.tif#.png,SK1553_combined.tif,"(450, 1400, 475, 1425)"
patch-700-300-725-325-#SK1553_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-300-725-325-#SK1553_combined.tif#.png,SK1553_combined.tif,"(700, 300, 725, 325)"
patch-800-625-825-650-#SK1553_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-800-625-825-650-#SK1553_combined.tif#.png,SK1553_combined.tif,"(800, 625, 825, 650)"
patch-1125-1100-1150-1125-#SK1553_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1125-1100-1150-1125-#SK1553_combined.tif#.png,SK1553_combined.tif,"(1125, 1100, 1150, 1125)"
patch-1175-475-1200-500-#SK1554_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1175-475-1200-500-#SK1554_combined.tif#.png,SK1554_combined.tif,"(1175, 475, 1200, 500)"
patch-1475-300-1491-325-#SK1554_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1475-300-1491-325-#SK1554_combined.tif#.png,SK1554_combined.tif,"(1475, 300, 1491, 325)"
patch-125-1300-150-1325-#SK1555_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-125-1300-150-1325-#SK1555_combined.tif#.png,SK1555_combined.tif,"(125, 1300, 150, 1325)"
patch-650-450-675-475-#SK1555_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-650-450-675-475-#SK1555_combined.tif#.png,SK1555_combined.tif,"(650, 450, 675, 475)"
patch-1275-1100-1300-1125-#SK1555_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1275-1100-1300-1125-#SK1555_combined.tif#.png,SK1555_combined.tif,"(1275, 1100, 1300, 1125)"
patch-100-500-125-525-#SK1556_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-500-125-525-#SK1556_combined.tif#.png,SK1556_combined.tif,"(100, 500, 125, 525)"
patch-1175-75-1200-100-#SK1556_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1175-75-1200-100-#SK1556_combined.tif#.png,SK1556_combined.tif,"(1175, 75, 1200, 100)"
patch-1175-175-1200-200-#SK1556_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1175-175-1200-200-#SK1556_combined.tif#.png,SK1556_combined.tif,"(1175, 175, 1200, 200)"
patch-1250-475-1275-500-#SK1556_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1250-475-1275-500-#SK1556_combined.tif#.png,SK1556_combined.tif,"(1250, 475, 1275, 500)"
patch-1425-125-1450-150-#SK1556_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1425-125-1450-150-#SK1556_combined.tif#.png,SK1556_combined.tif,"(1425, 125, 1450, 150)"
patch-1450-950-1475-975-#SK1556_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1450-950-1475-975-#SK1556_combined.tif#.png,SK1556_combined.tif,"(1450, 950, 1475, 975)"
patch-700-250-725-275-#SK1557_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-250-725-275-#SK1557_combined.tif#.png,SK1557_combined.tif,"(700, 250, 725, 275)"
patch-1150-1225-1175-1250-#SK1557_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1150-1225-1175-1250-#SK1557_combined.tif#.png,SK1557_combined.tif,"(1150, 1225, 1175, 1250)"
patch-1225-25-1250-50-#SK1557_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1225-25-1250-50-#SK1557_combined.tif#.png,SK1557_combined.tif,"(1225, 25, 1250, 50)"
patch-1400-1450-1425-1475-#SK1557_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1400-1450-1425-1475-#SK1557_combined.tif#.png,SK1557_combined.tif,"(1400, 1450, 1425, 1475)"
patch-350-1350-375-1375-#SK1558_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-1350-375-1375-#SK1558_combined.tif#.png,SK1558_combined.tif,"(350, 1350, 375, 1375)"
patch-650-525-675-550-#SK1558_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-650-525-675-550-#SK1558_combined.tif#.png,SK1558_combined.tif,"(650, 525, 675, 550)"
patch-675-700-700-725-#SK1558_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-675-700-700-725-#SK1558_combined.tif#.png,SK1558_combined.tif,"(675, 700, 700, 725)"
patch-775-1425-800-1450-#SK1558_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-1425-800-1450-#SK1558_combined.tif#.png,SK1558_combined.tif,"(775, 1425, 800, 1450)"
patch-1450-650-1475-675-#SK1558_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1450-650-1475-675-#SK1558_combined.tif#.png,SK1558_combined.tif,"(1450, 650, 1475, 675)"
patch-75-350-100-375-#SK1559_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-75-350-100-375-#SK1559_combined.tif#.png,SK1559_combined.tif,"(75, 350, 100, 375)"
patch-225-100-250-125-#SK1559_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-225-100-250-125-#SK1559_combined.tif#.png,SK1559_combined.tif,"(225, 100, 250, 125)"
patch-275-800-300-825-#SK1560_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-275-800-300-825-#SK1560_combined.tif#.png,SK1560_combined.tif,"(275, 800, 300, 825)"
patch-550-325-575-350-#SK1560_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-325-575-350-#SK1560_combined.tif#.png,SK1560_combined.tif,"(550, 325, 575, 350)"
patch-700-1150-725-1175-#SK1560_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-1150-725-1175-#SK1560_combined.tif#.png,SK1560_combined.tif,"(700, 1150, 725, 1175)"
patch-875-425-900-450-#SK1560_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-425-900-450-#SK1560_combined.tif#.png,SK1560_combined.tif,"(875, 425, 900, 450)"
patch-1125-650-1150-675-#SK1560_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1125-650-1150-675-#SK1560_combined.tif#.png,SK1560_combined.tif,"(1125, 650, 1150, 675)"
patch-50-1200-75-1225-#SK1561_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-50-1200-75-1225-#SK1561_combined.tif#.png,SK1561_combined.tif,"(50, 1200, 75, 1225)"
patch-375-925-400-950-#SK1561_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-375-925-400-950-#SK1561_combined.tif#.png,SK1561_combined.tif,"(375, 925, 400, 950)"
patch-800-550-825-575-#SK1561_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-800-550-825-575-#SK1561_combined.tif#.png,SK1561_combined.tif,"(800, 550, 825, 575)"
patch-925-900-950-925-#SK1561_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-925-900-950-925-#SK1561_combined.tif#.png,SK1561_combined.tif,"(925, 900, 950, 925)"
patch-925-950-950-975-#SK1561_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-925-950-950-975-#SK1561_combined.tif#.png,SK1561_combined.tif,"(925, 950, 950, 975)"
patch-1175-300-1200-325-#SK1561_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1175-300-1200-325-#SK1561_combined.tif#.png,SK1561_combined.tif,"(1175, 300, 1200, 325)"
patch-750-800-775-825-#SK1562_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-750-800-775-825-#SK1562_combined.tif#.png,SK1562_combined.tif,"(750, 800, 775, 825)"
patch-775-1000-800-1025-#SK1562_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-1000-800-1025-#SK1562_combined.tif#.png,SK1562_combined.tif,"(775, 1000, 800, 1025)"
patch-1400-350-1425-375-#SK1562_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1400-350-1425-375-#SK1562_combined.tif#.png,SK1562_combined.tif,"(1400, 350, 1425, 375)"
patch-400-650-425-675-#SK1563_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-400-650-425-675-#SK1563_combined.tif#.png,SK1563_combined.tif,"(400, 650, 425, 675)"
patch-675-600-700-625-#SK1563_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-675-600-700-625-#SK1563_combined.tif#.png,SK1563_combined.tif,"(675, 600, 700, 625)"
patch-700-425-725-450-#SK1563_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-425-725-450-#SK1563_combined.tif#.png,SK1563_combined.tif,"(700, 425, 725, 450)"
patch-825-575-850-600-#SK1563_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-825-575-850-600-#SK1563_combined.tif#.png,SK1563_combined.tif,"(825, 575, 850, 600)"
patch-1400-1025-1425-1050-#SK1563_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1400-1025-1425-1050-#SK1563_combined.tif#.png,SK1563_combined.tif,"(1400, 1025, 1425, 1050)"
patch-200-525-225-550-#SK1564_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-200-525-225-550-#SK1564_combined.tif#.png,SK1564_combined.tif,"(200, 525, 225, 550)"
patch-75-1175-100-1200-#SK1565_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-75-1175-100-1200-#SK1565_combined.tif#.png,SK1565_combined.tif,"(75, 1175, 100, 1200)"
patch-525-1425-550-1450-#SK1565_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-525-1425-550-1450-#SK1565_combined.tif#.png,SK1565_combined.tif,"(525, 1425, 550, 1450)"
patch-925-325-950-350-#SK1565_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-925-325-950-350-#SK1565_combined.tif#.png,SK1565_combined.tif,"(925, 325, 950, 350)"
patch-1400-1475-1425-1490-#SK1565_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1400-1475-1425-1490-#SK1565_combined.tif#.png,SK1565_combined.tif,"(1400, 1475, 1425, 1490)"
patch-150-1100-175-1125-#SK1566_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-150-1100-175-1125-#SK1566_combined.tif#.png,SK1566_combined.tif,"(150, 1100, 175, 1125)"
patch-375-225-400-250-#SK1566_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-375-225-400-250-#SK1566_combined.tif#.png,SK1566_combined.tif,"(375, 225, 400, 250)"
patch-1250-650-1275-675-#SK1566_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1250-650-1275-675-#SK1566_combined.tif#.png,SK1566_combined.tif,"(1250, 650, 1275, 675)"
patch-700-1225-725-1250-#SK1567_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-1225-725-1250-#SK1567_combined.tif#.png,SK1567_combined.tif,"(700, 1225, 725, 1250)"
patch-1475-675-1491-700-#SK1567_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1475-675-1491-700-#SK1567_combined.tif#.png,SK1567_combined.tif,"(1475, 675, 1491, 700)"
patch-100-1250-125-1275-#SK1568_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-1250-125-1275-#SK1568_combined.tif#.png,SK1568_combined.tif,"(100, 1250, 125, 1275)"
patch-775-425-800-450-#SK1568_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-425-800-450-#SK1568_combined.tif#.png,SK1568_combined.tif,"(775, 425, 800, 450)"
patch-1025-775-1050-800-#SK1568_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1025-775-1050-800-#SK1568_combined.tif#.png,SK1568_combined.tif,"(1025, 775, 1050, 800)"
patch-100-1475-125-1490-#SK1569_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-1475-125-1490-#SK1569_combined.tif#.png,SK1569_combined.tif,"(100, 1475, 125, 1490)"
patch-400-950-425-975-#SK1569_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-400-950-425-975-#SK1569_combined.tif#.png,SK1569_combined.tif,"(400, 950, 425, 975)"
patch-625-800-650-825-#SK1569_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-625-800-650-825-#SK1569_combined.tif#.png,SK1569_combined.tif,"(625, 800, 650, 825)"
patch-700-950-725-975-#SK1569_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-950-725-975-#SK1569_combined.tif#.png,SK1569_combined.tif,"(700, 950, 725, 975)"
patch-850-175-875-200-#SK1570_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-850-175-875-200-#SK1570_combined.tif#.png,SK1570_combined.tif,"(850, 175, 875, 200)"
patch-1425-250-1450-275-#SK1570_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1425-250-1450-275-#SK1570_combined.tif#.png,SK1570_combined.tif,"(1425, 250, 1450, 275)"
patch-1475-25-1492-50-#SK1570_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1475-25-1492-50-#SK1570_combined.tif#.png,SK1570_combined.tif,"(1475, 25, 1492, 50)"
